6314890	6319185	23
3183793	3187828	23
3271802	3273616	12
3798525	3800600	17
21821824	21909549	556
14243655	14251076	39
761627	769376	46
10859	26207	110
12743345	12781449	253
19531736	19567255	277
4702960	4737716	210
15180306	15228864	1003
3897807	3906956	57
20153922	20210979	372
2126178	2136640	53
22548497	22571521	113
1630335	1632579	6
7314308	7318376	35
7115694	7124377	45
14472069	14494933	269
10478947	10480839	7
2415373	2456546	265
11847214	11863045	84
14400909	14413578	62
9952944	9953943	8
644853	686277	253
13022794	13024290	9
14652406	14659348	36
8320302	8654069	6478
9082834	9085256	9
11808754	11846098	208
4175454	4224920	427
23281766	23286080	29
2936129	2942413	26
20838076	20873757	240
23291357	23303926	54
7125537	7140366	105
17972946	17973737	11
19375978	19438788	352
15690784	15739846	335
16044847	16050444	28
18601571	18611410	46
17185620	17194430	84
2155176	2157677	15
19043912	19060394	104
17261196	17273342	58
20655984	20660903	27
2950925	2992385	192
3913583	3922731	57
16064618	16069706	18
11114880	11122225	23
404676	427810	155
8715971	8734318	140
3438033	3442500	12
1244950	1259878	125
12369063	12391782	119
14052164	14065293	97
3450889	3457349	36
9997719	10038082	232
13961333	13993513	138
9709029	9712130	26
6963904	6996171	283
4011240	4021497	42
17493777	17507552	47
17989798	17991691	23
2236491	2276032	311
1871576	1877736	49
12712782	12738443	108
13361997	13367415	40
312000	332596	92
6017132	6036283	110
22161638	22165539	22
17486643	17491117	18
19061648	19067948	34
2091862	2106045	70
14913032	14914634	12
3700717	3716372	101
1630335	1632579	6
2496130	2524168	148
3998049	4010195	74
11746798	11747787	15
5396316	5400025	19
11200066	11223069	101
20726782	20744751	116
8970657	8980650	60
19035412	19041414	66
5291127	5293060	10
14354973	14373689	118
5481037	5488029	28
10481902	10509436	152
10478947	10480839	7
6067733	6076024	66
1025592	1031862	32
4045452	4053522	48
9067795	9081321	70
1157218	1168302	89
3405938	3431194	110
52	9766	167
11552597	11554668	12
16413699	16422630	87
16790245	16810621	151
3072803	3084826	46
22811594	22848490	235
19088759	19147646	562
23281766	23286080	29
3801741	3825523	135
9067795	9081321	70
5311699	5325067	59
6361912	6373503	56
14018985	14030516	88
9760816	9809557	474
1791928	1817773	127
16241986	16248462	64
22804427	22810397	35
12195984	12236872	324
13656406	13686207	192
5093516	5101701	42
12852644	12869110	68
14503518	14533120	304
14116890	14119491	13
827489	842712	144
20560095	20583443	179
1290783	1295873	25
16790245	16810621	151
1290783	1295873	25
12902352	12925186	103
11774491	11775692	6
18259894	18427273	1854
16772247	16778272	19
1818797	1840364	117
7152366	7156704	30
8017719	8165577	1853
42370	47212	34
5607932	5619757	59
1105443	1117921	75
16546697	16607193	473
11312460	11316681	28
17486643	17491117	18
16333568	16380063	303
962936	972220	61
14195432	14197937	32
18813669	18825700	66
3913583	3922731	57
6375247	6379661	12
2835671	2841994	31
687708	742768	293
12467535	12483769	84
10478947	10480839	7
1747635	1768830	148
13594352	13604326	81
3578917	3696293	839
17970899	17971872	6
7141727	7151303	114
5698915	5705601	28
13239049	13269118	180
11672909	11677306	30
16035663	16039799	36
13472023	13496664	123
1923222	1928192	17
21087714	21104889	113
11556304	11577293	110
3267240	3270393	21
5469027	5479928	135
14032093	14041441	46
1034901	1041804	29
5104750	5114605	47
15753558	15757281	19
6153780	6160610	53
22184992	22216360	372
6017132	6036283	110
6435441	6442352	50
11317698	11327130	55
48311	53087	30
12275409	12287214	64
12986465	12998899	67
1818797	1840364	117
17214993	17218083	8
13271060	13301844	169
17806801	17816770	47
20699959	20722988	112
3222042	3228722	58
22526735	22544703	116
14044509	14051035	48
17694657	17697344	20
1595553	1597001	10
9067795	9081321	70
7223817	7313123	1231
3839222	3843023	16
15940339	15952605	261
11399878	11405696	40
19498371	19506890	71
8715971	8734318	140
13458826	13468443	75
16513495	16517849	26
13452355	13457794	25
3032441	3071563	255
16044847	16050444	28
13361997	13367415	40
5396316	5400025	19
16070750	16079834	48
1964243	1980499	96
19508249	19530538	178
10994748	11006241	55
20874828	20903236	219
6130592	6152081	184
1157218	1168302	89
12440104	12444319	22
263357	267000	16
7141727	7151303	114
16812373	16823789	55
4689225	4701939	86
17818305	17819714	8
11637455	11645089	41
15270614	15289333	119
7208349	7220749	93
21974542	21999557	165
20752122	20813396	375
19061648	19067948	34
18099078	18100685	7
5932965	5988068	394
15180306	15228864	1003
1343433	1345968	11
15986875	15995268	38
5218482	5241940	108
20290673	20299192	71
973567	981172	38
19816957	19868155	370
3494208	3537068	339
16856562	16865566	56
14595201	14641767	368
1894138	1898969	31
18864232	18870840	43
13585438	13593351	30
11224421	11229824	26
22328558	22367213	349
17261196	17273342	58
13239049	13269118	180
11385457	11398868	189
17735347	17749179	74
13368854	13392253	122
16856562	16865566	56
17235073	17244572	39
11277445	11289619	75
4071015	4091557	146
16491357	16511094	89
17540177	17551869	110
22850374	22934083	548
10677714	10715645	314
1711134	1711929	11
19375978	19438788	352
11904990	11917169	63
14121145	14124314	16
1871576	1877736	49
20833419	20837066	24
22368275	22396680	218
4410482	4439269	226
17681855	17693487	76
13000158	13006688	31
8954777	8968513	57
